词语	频次
随便	52
顾	52
18	51
为此	51
以色列	51
位于	51
体验	51
倾向	51
共识	51
冲突	51
劳动力	51
卫星	51
园	51
天下	51
妇女	51
委托	51
小区	51
尚未	51
左手	51
怎么样	51
房地产	51
拖	51
搜索	51
族	51
曲	51
最初	51
果	51
桩	51
检验	51
然	51
熟	51
瓶	51
稀土	51
稍	51
空调	51
维持	51
考核	51
聚	51
能量	51
赶紧	51
身子	51
辅导	51
连接	51
首都	51
马克思主义	51
高纯	51
鼻子	51
70	50
个性	50
事务	50
亲自	50
儿童	50
全身	50
冬天	50
列	50
即便	50
后者	50
哪个	50
圆	50
塔塔利亚	50
大气	50
富士康	50
寒	50
导	50
少年	50
差别	50
影片	50
必	50
情形	50
懂得	50
打电话	50
批评	50
无限	50
朝鲜	50
校园	50
毫无	50
灾害	50
白色	50
眉	50
眼光	50
税款	50
答	50
纪录	50
纯	50
纳税人	50
股东	50
觉	50
说是	50
财产	50
赋予	50
车辆	50
逻辑	50
高中	50
万物	49
上下	49
不禁	49
主人	49
主流	49
乡村	49
依旧	49
分子	49
到来	49
助学	49
医	49
华	49
参考	49
古典	49
吵	49
团体	49
国有	49
夫人	49
失败	49
密	49
差距	49
康	49
徐光宪	49
慢	49
成效	49
战	49
抽	49
接到	49
提醒	49
款	49
母	49
气氛	49
渠道	49
燃料	49
现有	49
由此	49
看出	49
社区	49
科学家	49
第五	49
组建	49
罐	49
聪明	49
致	49
著	49
话语	49
负	49
退	49
遇	49
金葵	49
银	49
长大	49
闷	49
阶级	49
随机	49
韩	49
须	49
额	49
2003年	48
一一	48
不仅仅	48
不用	48
不良	48
人权	48
从未	48
佛陀	48
借鉴	48
前进	48
卡	48
即将	48
双手	48
只见	48
增	48
处罚	48
大门	48
奥	48
崇拜	48
市委	48
怀	48
扔	48
抬头	48
掌	48
提到	48
故意	48
效益	48
时尚	48
来看	48
枚	48
每次	48
氛围	48
汤	48
海关	48
皱	48
砸	48
神经	48
经济学	48
苹果	48
适度	48
通道	48
造型	48
陈布雷	48
飘	48
一刻	47
之上	47
乘	47
争	47
人格	47
从小	47
以外	47
伊斯兰	47
伴随	47
保留	47
党委	47
公平	47
关联	47
农	47
划分	47
列入	47
前方	47
千万	47
反思	47
叹	47
各方	47
哈佛	47
哪儿	47
喜	47
固	47
固定	47
尽快	47
市长	47
性能	47
愿望	47
成都	47
挤	47
攻击	47
放下	47
春节	47
李彦宏	47
枝	47
样	47
消除	47
清华	47
温室	47
湖	47
演讲	47
灯光	47
牙	47
监	47
石头	47
福特	47
脖子	47
脾	47
装备	47
见面	47
视野	47
设置	47
询问	47
选手	47
醉	47
钟	47
锅	47
领先	47
16	46
2002年	46
IT	46
一百	46
乃	46
人民日报	46
允许	46
分离	46
创办	46
制品	46
前后	46
前提	46
北京大学	46
升级	46
可能性	46
司机	46
围	46
在内	46
夕	46
大事	46
大陆架	46
天龙	46
孔隙	46
安静	46
家中	46
巨	46
巴老	46
平等	46
庞大	46
弱	46
打造	46
扶持	46
承运人	46
技巧	46
投	46
施	46
普及	46
本科	46
朱	46
杂志	46
比重	46
氏	46
清华大学	46
物品	46
理财	46
确立	46
票房	46
移	46
米加珍	46
职责	46
脑子	46
苦难	46
获	46
证据	46
诗人	46
货币	46
赴	46
踏	46
遗	46
长江	46
静	46
骑	46
鲜明	46
黑暗	46
0	45
一辈子	45
不利	45
个人所得税	45
事项	45
人民币	45
以往	45
传承	45
偷	45
动态	45
协助	45
厚	45
名义	45
哈	45
地域	45
夏季	45
头脑	45
好处	45
对外	45
小心	45
展现	45
崔世安	45
幅	45
广州	45
广西	45
影城	45
得以	45
忍不住	45
念	45
扑	45
无奈	45
春	45
术	45
李昌平	45
杰克逊	45
极其	45
混	45
温暖	45
焦点	45
父	45
爹	45
玉	45
男生	45
的话	45
睡觉	45
神情	45
科学技术	45
税	45
素	45
绕	45
维	45
联	45
腐败	45
苏联	45
许	45
赢得	45
跨	45
转换	45
退休	45
陆帆	45
麻烦	45
13	44
GDP	44
严雯	44
中共中央	44
中午	44
举报	44
创建	44
协议	44
原料	44
变迁	44
只不过	44
司马	44
嘉宾	44
器	44
基	44
堂	44
多数	44
奇迹	44
婆	44
孔子	44
安慰	44
对待	44
屋子	44
干脆	44
延伸	44
开会	44
当初	44
影	44
影院	44
得知	44
思	44
战斗	44
抹	44
收到	44
收集	44
散发	44
春天	44
替代	44
服装	44
期望	44
本人	44
樊纲	44
正当	44
此后	44
灾	44
爆发	44
牙膏	44
界限	44
百姓	44
相反	44
相继	44
秋	44
稳	44
答案	44
策划	44
缓缓	44
肝	44
胖子	44
调控	44
负责人	44
费	44
赛	44
转身	44
近代	44
郑	44
钻	44
院长	44
难题	44
音像	44
预算	44
题	44
C	43
中年	43
中文	43
人力	43
付出	43
入伍	43
势	43
单纯	43
南京	43
印	43
发动	43
叫做	43
周期	43
坚强	43
外界	43
大陆	43
岛	43
待遇	43
患	43
房屋	43
扣除	43
掏	43
探	43
推荐	43
摔	43
放映	43
桌	43
欲望	43
汪洋	43
沈冰	43
沟通	43
测量	43
消化	43
混合	43
激烈	43
爱国	43
眼里	43
瞪	43
童话	43
纳	43
细节	43
绝不	43
能否	43
艰难	43
若干	43
表述	43
进口	43
通信	43
酒店	43
酸	43
陆	43
预防	43
额头	43
魅力	43
上市	42
下班	42
争议	42
产	42
产能	42
人文	42
仓央嘉措	42
代表团	42
公元前	42
其它	42
出身	42
分裂	42
券	42
勇气	42
厚度	42
叶企孙	42
响起	42
四十	42
场景	42
塞	42
大脑	42
子女	42
学费	42
宾语	42
对不起	42
尖	42
屋里	42
帝	42
开创	42
心态	42
总部	42
想想	42
抓好	42
抓紧	42
接待	42
提交	42
摩托车	42
新兴	42
桌子	42
欣赏	42
此刻	42
民营	42
浪漫	42
涌	42
液	42
灵活	42
点点	42
热点	42
环	42
甜	42
疯	42
监测	42
知识分子	42
磨	42
离婚	42
秘书长	42
精力	42
缺少	42
股市	42
莫	42
西部	42
视角	42
议定书	42
评论	42
课堂	42
货	42
跟着	42
蹲	42
马蔚华	42
M	41
―	41
三角洲	41
不如	41
丢	41
丫丫	41
交往	41
亿	41
今日	41
伦敦	41
体质	41
假设	41
停止	41
划	41
初中	41
功	41
劲	41
化石	41
华北	41
变形	41
吕正操	41
呼吸	41
基本上	41
婚姻	41
学堂	41
宋	41
宝	41
家伙	41
寻求	41
岁月	41
州	41
情景	41
扎	41
扬	41
收获	41
斯	41
明星	41
替	41
条例	41
极为	41
梁	41
流域	41
爷爷	41
物体	41
独自	41
目	41
窗外	41
精心	41
纳入	41
练	41
肯	41
花园	41
营造	41
话剧	41
越南	41
车子	41
遗憾	41
那边	41
随时	41
预期	41
驾驶	41
鸟	41
鼓	41
14	40
一日	40
不安	40
丧失	40
代价	40
住房	40
体内	40
俏	40
信任	40
债务	40
公里	40
凉	40
剪	40
勒	40
去世	40
句子	40
可惜	40
哎	40
奖励	40
宇宙	40
宫	40
将来	40
就要	40
师傅	40
年纪	40
影响力	40
忍	40
惊讶	40
提前	40
握	40
政	40
文献	40
旅游者	40
最新	40
构	40
椅子	40
概括	40
欠	40
每月	40
气息	40
永	40
汗	40
深处	40
演	40
牌	40
生产力	40
省政府	40
知青	40
石家庄	40
移动	40
突发	40
窗口	40
罗盘	40
膨	40
舒服	40
蛋	40
记住	40
谷	40
赚	40
软件	40
遭受	40
长春	40
隐藏	40
音	40
11	39
17	39
丁	39
上涨	39
丝毫	39
井	39
依赖	39
信念	39
偿	39
农药	39
凡	39
前途	39
剧本	39
劳务	39
单独	39
南方	39
历程	39
反正	39
可怕	39
可怜	39
各界	39
含义	39
哪些	39
唇	39
喝酒	39
国防	39
境界	39
增速	39
外交	39
多么	39
大国	39
奠定	39
妖	39
姿态	39
学界	39
安迪	39
开口	39
当作	39
心理学	39
或是	39
战胜	39
户	39
扶	39
承包	39
放松	39
暴露	39
浅	39
煮	39
电视台	39
痕迹	39
看病	39
研究型	39
福剑	39
积累	39
粉	39
粒	39
纪念	39
纽约	39
组合	39
耳	39
自信	39
艺术家	39
蜜	39
达成	39
运作	39
连忙	39
逼	39
道教	39
铺	39
闲	39
闹	39
陌生	39
障碍	39
雷	39
2000年	38
25	38
严肃	38
事儿	38
京都	38
付	38
传感器	38
伯伯	38
佳	38
儒家	38
元素	38
光荣	38
全年	38
公正	38
兰	38
净	38
减轻	38
凝聚	38
刺	38
劝	38
十三	38
博	38
危害	38
厨房	38
发行	38
吐	38
品质	38
国情	38
图书	38
圆满	38
地图	38
地铁	38
域	38
多久	38
大夫	38
天真	38
奥运	38
嫁	38
季羡林	38
对面	38
展	38
往事	38
怀里	38
悄悄	38
惊人	38
手指	38
打工	38
技能	38
挖掘	38
摆脱	38
效	38
敬	38
早期	38
污染物	38
沙发	38
沿着	38
清洁	38
渴望	38
激情	38
爆炸	38
牵头	38
画面	38
留学	38
疯狂	38
皇帝	38
神圣	38
票	38
窗	38
第六	38
统治	38
老爷	38
肠道	38
航空	38
蛋白质	38
西南	38
诞生	38
野外	38
难度	38
难得	38
零	38
页	38
颤抖	38
CPS	37
不宜	37
专	37
人民政府	37
企业家	37
优	37
优点	37
伤害	37
依	37
保存	37
俱	37
全县	37
其余	37
凭借	37
动员	37
参数	37
发明	37
可爱	37
地点	37
培育	37
增添	37
士兵	37
夜晚	37
大人	37
女排	37
审议	37
寻	37
小小的	37
少数	37
度过	37
徐	37
惠	37
意志	37
愤怒	37
扩展	37
护	37
拉动	37
排除	37
支出	37
效用	37
时光	37
明明	37
有助于	37
松	37
极端	37
核	37
格外	37
横	37
正文	37
武	37
涨	37
渐	37
溶胶	37
滑	37
点儿	37
片刻	37
牛奶	37
牡丹	37
男女	37
真的	37
秒	37
程晓涵	37
竞争力	37
第七	37
简称	37
精彩	37
罪	37
羊	37
美女	37
脂肪	37
自行车	37
舆论	37
草原	37
计	37
访问	37
质疑	37
资格	37
走过	37
赶到	37
附	37
露	37
面向	37
馆	37
首要	37
黄色	37
齐	37
--	36
2010年	36
4.	36
B	36
与此同时	36
严	36
主导	36
五台山	36
交给	36
代表性	36
优质	36
促	36
停留	36
免	36
全力	36
厘米	36
参观	36
合法性	36
员	36
嘴里	36
回国	36
图书馆	36
地质	36
多年	36
季节	36
室内	36
少女	36
屏幕	36
平凡	36
应征	36
开心	36
当事人	36
当天	36
恒平	36
拓展	36
拳	36
指定	36
攻	36
有趣	36
期限	36
朵	36
杀死	36
杭州	36
沉重	36
沿海	36
洞穴	36
浇	36
浓	36
浙江	36
海子	36
渗透	36
王雨烟	36
百分点	36
相似	36
看上去	36
研究生	36
碎	36
章程	36
绝望	36
缴	36
缺点	36
老鼠	36
聊	36
肩膀	36
脑海	36
膜	36
节奏	36
荆州	36
蒙古	36
装置	36
训	36
贷	36
远处	36
镜子	36
阿姨	36
频繁	36
11日	35
P	35
Twitter	35
一半	35
一部分	35
不见	35
享有	35
传递	35
便宜	35
促使	35
信号	35
全市	35
分行	35
刑法学	35
加纳	35
古老	35
司法	35
含量	35
吴健	35
告别	35
周平	35
唯	35
四周	35
回归	35
大局	35
大规模	35
孙	35
安装	35
实体	35
屁股	35
工作者	35
市场经济	35
帝国	35
平方米	35
延续	35
张火丁	35
弯	35
当今	35
形容	35
征收	35
忽略	35
怎么办	35
总局	35
总裁	35
所有制	35
手上	35
扎实	35
拜	35
掌声	35
旁	35
暂时	35
有限公司	35
服务业	35
林业	35
桶	35
棒	35
止	35
汁	35
沉	35
浑身	35
点头	35
烂	35
爸	35
猛	35
玩具	35
疼	35
相机	35
省级	35
秘书	35
秦	35
纠纷	35
约束	35
缘	35
缩	35
缴纳	35
网吧	35
老马	35
肾	35
膳食	35
艘	35
虚拟	35
谷歌	35
身材	35
镜头	35
长远	35
随即	35
雅	35
雾	35
非公有制	35
面貌	35
鞋	35
默默	35
1日	34
—	34
上去	34
东亚	34
严厉	34
临时	34
书籍	34
京剧	34
伏	34
伲	34
修改	34
借助	34
假如	34
分享	34
分布式	34
刘星明	34
前所未有	34
前景	34
势力	34
占据	34
厉害	34
友好	34
可谓	34
可靠	34
哈哈	34
垃圾	34
外出	34
太太	34
女孩子	34
孤	34
学历	34
审查	34
客厅	34
宾馆	34
宿	34
富有	34
射	34
希腊	34
庆祝	34
徐曙光	34
患者	34
意大利	34
意愿	34
手工	34
扩散	34
招聘	34
挖	34
政务	34
教育部	34
整整	34
晃	34
曰	34
有利	34
有益	34
模糊	34
毒素	34
河流	34
温	34
漫长	34
潜力	34
炒	34
狄公	34
生动	34
申	34
疑惑	34
白天	34
百老汇	34
监控	34
确认	34
礼物	34
祭祀	34
竹	34
线索	34
老家	34
聚集	34
肠	34
肩	34
育	34
脚步	34
苔	34
虫	34
讨	34
象	34
财政部	34
轮椅	34
输	34
过度	34
远远	34
迷	34
遭遇	34
那儿	34
野	34
防范	34
随意	34
预测	34
飞行器	34
鸡蛋	34
+	33
一两	33
上雪	33
两岸	33
中国政府	33
丹青	33
乒乓球	33
乔莉	33
人人	33
低声	33
依照	33
候选人	33
偶尔	33
儿女	33
全局	33
全运会	33
冯石	33
前往	33
剧	33
剩	33
匆匆	33
卧室	33
口袋	33
史诗	33
同比	33
名称	33
品种	33
嘻	33
圣	33
坚定不移	33
坡	33
垂	33
增多	33
多边	33
夹	33
奇	33
好奇	33
实质	33
审批	33
寒冷	33
小康	33
小时候	33
工业化	33
布置	33
年级	33
年限	33
开拓	33
强度	33
扇	33
手术	33
托	33
承接	33
损害	33
方针	33
旗帜	33
暖	33
村庄	33
步骤	33
汇报	33
汉子	33
沿	33
浮	33
犹豫	33
率先	33
生气	33
示范	33
空中	33
立法	33
签订	33
糖	33
绝大多数	33
缓解	33
职务	33
股份	33
自治	33
蓝色	33
薄	33
要么	33
讲述	33
谋	33
购物	33
赢	33
距	33
载体	33
遭到	33
队员	33
靠近	33
餐	33
高等	33
鹿	33
*	32
1999年	32
一分	32
一飞	32
中外	32
中小企业	32
代替	32
低于	32
例子	32
儒学	32
全都	32
公子	32
再说	32
冬季	32
冰	32
几何	32
出版社	32
击	32
刻	32
前者	32
动手	32
劳动者	32
勉强	32
十二	32
发言	32
合理性	32
名录	32
向往	32
吻	32
哪怕	32
商务	32
嘴唇	32
国民经济	32
地理	32
场所	32
均衡	32
墨	32
大米	32
天然	32
失业	32
季度	32
实用	32
家人	32
容	32
寄	32
密度	32
小子	32
小孩	32
尺	32
尾	32
尿	32
屈原	32
工厂	32
差点	32
帝国主义	32
帮忙	32
心脏	32
怔	32
恨	32
感知	32
扩张	32
承受	32
抗	32
抗日	32
拉开	32
揉	32
收拾	32
文艺	32
无穷	32
明亮	32
星期	32
景	32
曹先义	32
木头	32
本次	32
机械	32
模样	32
气味	32
活跃	32
流传	32
演变	32
火山岩	32
热闹	32
熬	32
爷	32
猴	32
甩	32
着眼	32
研究院	32
科长	32
积极性	32
穴	32
美食	32
老大	32
老杨	32
胸	32
自从	32
舍	32
节日	32
董青	32
设想	32
识	32
调研	32
足以	32
进攻	32
进而	32
透明	32
采集	32
重庆	32
锁	32
阿甘	32
限度	32
青春	32
饱	32
骗	32
黄俊钦	32
……	31
业绩	31
中航	31
串	31
主编	31
人性	31
体积	31
侯	31
傻	31
光芒	31
出于	31
分辨率	31
划界	31
初期	31
刮	31
制订	31
力气	31
办公	31
助	31
协商	31
历史性	31
双边	31
古怪	31
合唱	31
合格	31
呵呵	31
善于	31
喜爱	31
墙上	31
处置	31
大厅	31
夺	31
奉	31
始	31
孔	31
孔径	31
学问	31
宗	31
宝贵	31
实验室	31
害	31
小年	31
小郑	31
尸	31
山楂	31
岩	31
工程师	31
幽灵	31
广场	31
广阔	31
弟子	31
弹性	31
微生物	31
总之	31
总监	31
总量	31
恋	31
愉快	31
指示	31
捡	31
提倡	31
搓	31
收藏品	31
斜	31
日报	31
暴力	31
李济运	31
柴油	31
桃	31
武器	31
河北	31
测	31
淡淡	31
混乱	31
激励	31
物价	31
牵	31
狠狠	31
狱警	31
现行	31
瓶子	31
生前	31
番	31
眼泪	31
碰	31
积	31
第十一	31
签	31
管桐	31
精度	31
紧急	31
累计	31
老百姓	31
肺	31
胶	31
舅舅	31
节约	31
范畴	31
荣誉	31
血液	31
认	31
诊断	31
词语	31
诸	31
调动	31
谈话	31
超出	31
趟	31
跨国公司	31
路线	31
违反	31
退出	31
遵循	31
那年	31
震	31
领袖	31
颈	31
鲜	31
10%	30
上课	30
下属	30
不幸	30
世俗	30
为何	30
之内	30
交谈	30
产物	30
代表大会	30
伊	30
俗	30
凶	30
出门	30
十八	30
协会	30
南昌	30
参军	30
取决于	30
取消	30
名单	30
咖啡	30
固然	30
城里	30
复苏	30
奔	30
奶	30
好吃	30
存粮	30
定期	30
定理	30
审美	30
宿舍	30
富含	30
寿	30
封闭	30
尊敬	30
局部	30
平淡	30
幻想	30
广播	30
引入	30
弹	30
当下	30
愈	30
手续	30
扮演	30
扯	30
抛	30
报送	30
揭示	30
摊	30
播种	30
文天祥	30
机理	30
李大钊	30
桌上	30
桥	30
毛榛	30
水分	30
水面	30
江苏	30
法制	30
泥	30
泪	30
海底	30
潮流	30
灿烂	30
焦虑	30
痘	30
盾	30
眉头	30
瞬间	30
社会学	30
祝贺	30
穿过	30
纲要	30
经费	30
置	30
老年人	30
老李	30
脾气	30
自杀	30
衰老	30
要是	30
视线	30
解放军	30
言语	30
议论	30
豺	30
资	30
跟踪	30
迁	30
迎接	30
运动会	30
通报	30
配置	30
采	30
释放	30
重要性	30
钩	30
陕西省	30
非法	30
非洲	30
顺应	30
顾小影	30
高原	30
高考	30
1000	29
2001年	29
2月	29
the	29
一度	29
一次性	29
一面	29
不到	29
不已	29
两者	29
中共	29
中部	29
乌	29
书房	29
价	29
优先	29
低俗	29
便是	29
健	29
公益	29
创意	29
前来	29
剑	29
区分	29
千年	29
后果	29
君子	29
呼吁	29
坎	29
坐下	29
坚实	29
塔	29
增进	29
壁	29
大胆	29
奶奶	29
奶粉	29
姜	29
学术界	29
审计	29
宪法	29
导向	29
山上	29
岸	29
布鲁诺	29
底下	29
开幕	29
张兰	29
张斌	29
忠诚	29
慈善	29
戒	29
抑制	29
挥	29
控制器	29
收回	29
敌人	29
数字化	29
方新	29
无不	29
无线电	29
明山	29
智力	29
曲线	29
曾国藩	29
有序	29
步伐	29
比分	29
沾	29
浪	29
深远	29
游客	29
滚	29
玄	29
百年	29
盒	29
眼中	29
眼镜	29
石油	29
碰撞	29
禁止	29
租	29
管辖	29
精英	29
老实	29
老年	29
肌肉	29
胆	29
自然界	29
营	29
蔓延	29
蝶泳	29
街上	29
袁	29
许鹿希	29
论述	29
语境	29
语言学	29
踩	29
返回	29
送给	29
逛	29
部位	29
酒精	29
酱油	29
针对性	29
顽强	29
预	29
驻	29
高速	29
黄河	29
500	28
K	28
t	28
〕	28
一万	28
一带	28
一旁	28
不易	28
不止	28
世人	28
东南亚	28
两三	28
丹	28
五十	28
人均	28
以便	28
任何人	28
伙伴	28
伸出	28
例外	28
偶然	28
傍晚	28
公式	28
六十	28
共和国	28
兴	28
兽	28
内地	28
分化	28
分工	28
刘永行	28
创造性	28
势头	28
化妆品	28
华人	28
协定	28
反射	28
善良	28
喷	28
嘴角	28
四月	28
回应	28
回报	28
在场	28
地产	28
天天	28
夫妇	28
季	28
山区	28
岳飞	28
平常	28
开支	28
开设	28
当成	28
志愿者	28
情节	28
户外	28
打非	28
批判	28
担保	28
操	28
敲	28
整治	28
文本	28
文物	28
新华社	28
方位	28
无力	28
早就	28
早晨	28
普通人	28
暂停	28
有害	28
朱棣	28
李佳白	28
树木	28
歌舞	28
此事	28
民国	28
民用	28
汉字	28
海里	28
港	28
满堂	28
犹太教	28
玫瑰	28
现代主义	28
珠	28
班媞	28
生于	28
生病	28
电台	28
电影院	28
研究所	28
砖	28
稳定性	28
纯粹	28
组成部分	28
继	28
编辑	28
脆	28
腌	28
腹	28
董事长	28
裹	28
言论	28
起点	28
车上	28
输入	28
迎来	28
这时候	28
连锁	28
适	28
适量	28
通讯	28
配套	28
钓	28
钱包	28
院子	28
隧道	28
面孔	28
飞快	28
马路	28
验证	28
高明飞	28
黄光裕	28
12日	27
一同	27
上学	27
不妨	27
仙	27
优良	27
伸手	27
低头	27
