词语	频次
西楼	2
西河	2
西直门	2
西莫维奇	2
西门子	2
西风	2
要买	2
要以	2
要住	2
要你管	2
要减	2
要务	2
要卖	2
要变	2
要开	2
要成	2
要替	2
要有	2
要来	2
要涨	2
要演	2
要球	2
要生	2
要盖	2
要算	2
要系	2
要防	2
覆盖全国	2
见世面	2
见面会	2
观摩	2
观是	2
观照	2
观赏	2
规划图	2
规制	2
规格	2
视	2
视力	2
视觉效果	2
觉悟	2
角膜	2
角色定位	2
角逐	2
解剖	2
解困	2
解密	2
解解闷	2
解过	2
解释权	2
解锁	2
触发器	2
触控板	2
触球	2
触觉	2
言出必行	2
言简意赅	2
誓死	2
警员	2
警察故事	2
警示	2
警觉	2
警醒	2
计划生育	2
计核	2
计算机系	2
计算机软件	2
计算结果	2
计算错误	2
订票	2
订金	2
认不	2
认准	2
认出	2
认真对待	2
认罪态度	2
认错	2
让出	2
让我学	2
让步	2
训练方法	2
训练营	2
议事	2
议员	2
议论	2
议论文	2
议论纷纷	2
记忆犹新	2
记者站	2
讲台	2
讲堂	2
讲理	2
讲稿	2
许下	2
许茗轩	2
许许多多	2
许过	2
论据	2
论断	2
设学	2
设有	2
设法	2
设计方案	2
设计院	2
访问学者	2
证券监管	2
证据目录	2
证明书	2
评为	2
评定	2
评比	2
诉权	2
诉状	2
诉讼费	2
诉讼费用	2
诉请	2
诉辩	2
词性	2
诓	2
试点工作	2
试管	2
试金石	2
试错	2
诗酒	2
诚实	2
诚意	2
话痨	2
该局	2
该州	2
该校	2
该款	2
该软件	2
详查	2
详细情况	2
语数	2
语文学	2
语无伦次	2
语用	2
语系	2
语词	2
误读	2
诱导	2
说不出口	2
说不清	2
说二是二	2
说得过去	2
说生	2
说穿	2
说老实话	2
说能	2
说评	2
说话声	2
说读	2
说选	2
诵	2
请坐下	2
请客吃饭	2
请托	2
请来	2
诸城	2
诸多矛盾	2
诺依曼	2
诺言	2
读的书	2
读题	2
课件	2
课会	2
课堂教学	2
课要	2
课课	2
谁给我	2
调一	2
调侃	2
调到	2
调味	2
调味料	2
调回去	2
调大	2
调性	2
调拨	2
调温	2
调用	2
调离	2
调线	2
调船	2
调货	2
调运	2
调配	2
谈何	2
谈判代表	2
谈心	2
谋利益	2
谋杀	2
谎称	2
谜团	2
谩骂	2
谭其骧	2
谷底	2
豁免	2
豁得	2
豆油	2
豆浆机	2
象征性	2
象牙	2
豪迈	2
贝利内利	2
贝加尔湖	2
贝勒	2
贝壳	2
贝宁	2
贝斯	2
贝聿铭	2
负债率	2
负反馈	2
负担重	2
财务会计	2
财政状况	2
财政补贴	2
财经委	2
责	2
责任法	2
贤士	2
败局	2
败战	2
账款	2
货值	2
货币化	2
货架	2
货源	2
质变	2
质地	2
质朴	2
贩卖毒品	2
贪污	2
贪腐	2
贫困家庭	2
购	2
购物车	2
购置税	2
贯彻执行	2
贱民	2
贴现	2
贵乎	2
贵南	2
贵姓	2
贵州省	2
贵院	2
贷款额度	2
贸易协定	2
贸易战	2
费事	2
费城	2
费尔南德斯	2
费心	2
费时间	2
贺电	2
贾宝玉	2
贾珍	2
资产负债率	2
资历	2
资本论	2
资金投入	2
资金短缺	2
赈灾	2
赓	2
赔偿制度	2
赔偿款	2
赔本	2
赖声川	2
赛会	2
赛出	2
赛车	2
赞中	2
赞儿	2
赞扬	2
赞歌	2
赞誉	2
赢下	2
赤兔	2
赤子之心	2
赤峰市	2
赫拿球	2
走向世界	2
走多	2
走得快	2
走来走去	2
走样	2
走神儿	2
走累	2
走走停停	2
走道	2
赵克志	2
赵姨奶奶	2
赶个	2
赶弄	2
赶往	2
赶来	2
赶死	2
起不来	2
起劲	2
起始	2
起开	2
起效	2
起步区	2
起脚	2
起草人	2
起跑线	2
趁机	2
趁着	2
超一流	2
超凡	2
超薄	2
超距作用	2
超长	2
越南	2
越好	2
越少	2
越界	2
越长越	2
越雷池一步	2
趋于稳定	2
趋稳	2
趣味性	2
足不出户	2
足额	2
跃上	2
跋扈	2
跌停板	2
跌宕起伏	2
跌荡	2
跑不动	2
跑得快	2
跑腿	2
跑调	2
跑跑步	2
跑车	2
跑遍	2
跑龙套	2
距今	2
距离感	2
跟上去	2
跟去	2
跟庄	2
跟我学	2
跟拜	2
跟班	2
跟防	2
跨文化	2
跨步	2
跨界	2
跨行业	2
路线图	2
路网	2
跳上去	2
跳出去	2
跳级	2
跳读	2
跳跳	2
践	2
践踏	2
跺跺脚	2
踢下去	2
踢起来	2
踩点	2
蹄筋	2
蹦迪	2
身世	2
身份证件	2
身体力行	2
躯体	2
躲过	2
车价	2
车厢	2
车太	2
车展	2
车市	2
车把	2
车本	2
车标	2
车检	2
车窗	2
车长	2
轩	2
轩轩	2
轩阁	2
转不	2
转会	2
转出	2
转圈	2
转嫁给	2
转弯	2
转悠	2
转手	2
转换成	2
轮作	2
轮到	2
轮回	2
轮廓	2
轮机长	2
轮渡	2
轮胎	2
软件架构	2
软件资源	2
软环境	2
软铺	2
轰击	2
轰动	2
轰完	2
轰掉	2
轴心	2
轴突	2
轻功	2
轻点	2
轻而易举	2
轻触	2
轻读	2
轻轻地	2
轻轻松松	2
轻量化	2
较多	2
辅音	2
辉煌成就	2
辍学率	2
输不起	2
输了钱	2
输家	2
输液	2
辗转	2
辛亥革命	2
辛劳	2
辞	2
辣椒	2
辩对	2
辩方	2
辩证法	2
辩驳	2
辱于	2
边中	2
边界线	2
边翼卫	2
边远地区	2
边锋	2
边防哨所	2
辽宁沈阳	2
辽警	2
辽阳	2
迁移	2
迂	2
过上	2
过世	2
过个	2
过五关斩六将	2
过冬	2
过半	2
过得	2
过情	2
过户	2
过手	2
过招	2
过敏反应	2
过有	2
过段时间	2
过气	2
过河	2
过用	2
过继	2
过道	2
迈尔	2
迈巴赫	2
迈过	2
迎合	2
迎战	2
迎春	2
迎角	2
迎风	2
运不	2
运到	2
运回来	2
运行机制	2
运载火箭	2
运量	2
近亲属	2
近十年	2
近百名	2
近视镜	2
返青肥	2
还债	2
还珠格格	2
还生	2
这三条	2
这些年来	2
这它	2
这是什莫	2
这栋	2
这根	2
这番话	2
这级	2
这色	2
这路	2
进出	2
进口关税	2
进可攻	2
进屋	2
进度条	2
进得	2
进快	2
进步事业	2
进组	2
远射	2
远海	2
远程教育	2
远距离	2
远高于	2
违	2
违不	2
违宪	2
违约	2
违纪	2
违过	2
连上	2
连中	2
连云港	2
连拿	2
连接线	2
连片	2
连考	2
迟到	2
迟延	2
迫于	2
迫在眉睫	2
述	2
迷上	2
迷蒙	2
迸	2
迸发出	2
追上	2
追上来	2
追下去	2
追回来	2
追平	2
追求幸福	2
追溯	2
追溯到	2
追责	2
追逃	2
退一步	2
退去	2
退掉	2
退税款	2
退给	2
退退	2
退钱	2
送上	2
送出去	2
送别	2
适格	2
适航	2
逃责	2
逃走	2
逆风	2
选中	2
选定	2
选票	2
透析	2
透镜	2
透风	2
递给	2
逗号	2
逗死	2
通假	2
通勤	2
通往	2
通晓	2
通病	2
通融	2
通路	2
逛一逛	2
逛荡	2
速写	2
速成	2
速率	2
速运	2
造快	2
造诣	2
逼到	2
逼真	2
逼近	2
逾	2
遇上	2
遇害案	2
遍地	2
遍布	2
遐想	2
道具	2
遗传物质	2
遗忘	2
遗留下来	2
遗音	2
遛	2
遣返回国	2
遥遥领先	2
遭罪	2
遮盖	2
遵义市	2
遵从	2
遵纪守法	2
避开	2
避税	2
避难	2
邓	2
邓肯单	2
邢夫人	2
那么点儿	2
那事	2
那双	2
那周	2
那就是说	2
那幅	2
那老	2
那辆车	2
那部	2
邮差	2
邮编	2
邹加怡	2
邻居家	2
邻里	2
郁	2
郎平	2
郑大	2
郝会文	2
郝颖	2
郡	2
部兵	2
部长级	2
郭嵩焘	2
郭跃华	2
都还没	2
鄞州	2
配上	2
配乐	2
配制	2
配合起来	2
配套技术	2
配套措施	2
配套改革	2
配机	2
配音	2
配饰	2
酒吧街	2
酒杯	2
酣暢	2
酣畅	2
酥皮	2
酸味	2
酸奶	2
酸甜	2
酸甜苦辣	2
酸疼	2
酸辣粉	2
醋味	2
醋溜	2
醒过来	2
采取有效	2
采取相应	2
采摘	2
采滥	2
采煤	2
采矿	2
里外	2
里姆	2
重任在肩	2
重初	2
重商	2
重大事件	2
重大成果	2
重大损失	2
重担	2
重拾	2
重点班	2
重特大	2
重用	2
重置	2
重解	2
重返	2
重量级	2
野	2
野地	2
野外	2
野猪	2
野鸭子	2
量力而行	2
金卡	2
金婚	2
金白银	2
金融界	2
金饭碗	2
针	2
钛合金	2
钞票	2
钟友斌	2
钟才	2
钟爱	2
钢丝	2
钢板	2
钢结构	2
钱伯斯	2
钱塘江	2
钱小芊	2
钱德	2
钱江晚报	2
钻牛角尖	2
钾肥	2
铁城	2
铁杆	2
铁柱	2
铁门	2
铃响	2
铅	2
铅笔	2
铆钉	2
铊	2
铝	2
铡	2
铲除	2
银行卡	2
铺子	2
铺盖卷	2
铺设	2
销路	2
锁上	2
锁不住	2
锁链	2
锂	2
锄头	2
锋芒	2
错报	2
错误思想	2
错误认识	2
镇住	2
镇镇	2
镜	2
镫	2
长剑	2
长官	2
长崎	2
长春	2
长期不懈	2
长期贷款	2
长条	2
长治久安	2
长满	2
长盛不衰	2
长篇小说	2
长线	2
长途	2
长途电话	2
长长	2
长长的	2
门上	2
门子	2
门派	2
门窗	2
闪光点	2
闪烁着	2
闪耀	2
闪耀着	2
闪闪发光	2
闫	2
闭上	2
闭庭	2
问责制	2
问道	2
闯入	2
闯劲	2
闯荡	2
闲人	2
间距	2
闵行区	2
闸门	2
闹事	2
队史	2
队向	2
防到	2
防区	2
防守型	2
防御机制	2
防患于未然	2
防成	2
防毒面具	2
防水	2
防波	2
防火墙	2
防盗	2
阳明	2
阴凉	2
阴历	2
阴暗	2
阴面	2
阵列	2
阵痛	2
阵营	2
阻塞	2
阻敌	2
阿什利	2
阿坝	2
阿尔	2
阿尔及利亚	2
阿尔泰山	2
阿尼玛	2
阿拉伯文	2
阿拉善	2
阿萨姆	2
陀螺	2
附分	2
附和	2
陆海	2
陆珊珊和	2
陈列馆	2
陈博伟	2
陈吉宁	2
陈子昂	2
陈宝生	2
陈经理	2
陈胜	2
陈菊	2
陈说	2
降下	2
降低成本	2
降序	2
降温	2
限制住	2
限期	2
限高	2
陕北公学	2
陕甘宁	2
陛下	2
陡峭	2
院墙	2
险情	2
陪你走	2
陶子	2
陶晶莹	2
陶然亭	2
陷入困境	2
隆重	2
随身	2
随身带	2
随迁	2
隐匿性	2
隐喻	2
隐形	2
隐性	2
隔断	2
难上	2
难事	2
难以忘怀	2
难以预料	2
难度很大	2
难当	2
难民署	2
难熬	2
难用	2
难缠	2
难说	2
难进	2
雁	2
雄	2
雄壮	2
雄心	2
雄辩	2
雅安	2
雅安市	2
雅斯	2
集中学习	2
集体主义	2
集体土地	2
集市	2
集装箱	2
集锦	2
雕像	2
雕刻	2
雕塑	2
雕版	2
雕琢	2
雨后春笋	2
雨廊	2
雨水	2
雨雪	2
雪糕	2
零件	2
零六	2
零售价	2
零售商	2
零售总额	2
零售额	2
零配件	2
雷曼	2
雷电	2
震慑	2
震源	2
霍尔木兹海峡	2
霍尔特	2
霍普金斯大学	2
露珠	2
露营	2
霸王	2
霸道	2
霹雳	2
青年时代	2
青海省	2
青睐	2
青色	2
青训	2
青青	2
青骨	2
静夜	2
静息	2
静静地	2
静音	2
非专业	2
非人类	2
非常灵活	2
非是	2
非智力	2
非法行为	2
非洲联盟	2
非营利	2
非金融	2
靠海	2
靠边	2
面上	2
面儿	2
面向世界	2
面向全国	2
面向对象	2
面板	2
面目	2
面目全非	2
面膜	2
面部	2
革	2
革命理想	2
革命道路	2
靶子	2
鞋印	2
鞋带	2
鞍山	2
鞠	2
鞭炮	2
韦	2
韦唯	2
韩中	2
韩国国会	2
韩国政府	2
韩国队	2
韩寒	2
韩文	2
韩洋	2
音乐台	2
音乐课	2
音儿	2
音画	2
音符	2
页码	2
顶上	2
顶上去	2
顶不住	2
顶开	2
顶梁柱	2
顶点	2
顶部	2
项数	2
项目管理	2
顺利完成	2
顺境	2
顺理成章	2
顺道儿	2
顺驰	2
须知	2
顾及	2
顾名思义	2
顾建忠	2
顾新	2
顿饭	2
颁布	2
预	2
预交	2
预先	2
预决算	2
预售	2
预备队	2
预支	2
预料	2
预知	2
预置	2
预言	2
预警机	2
预选赛	2
预防为主	2
领会到	2
领先水平	2
领军	2
领军者	2
领奖	2
领导力	2
领导核心	2
领章	2
领过来	2
领钱	2
颗卫星	2
颗星	2
颗牙	2
颗粒归仓	2
题单	2
颜	2
额时	2
颠覆性	2
风云变幻	2
风口浪尖	2
风向标	2
风吹	2
风味	2
风尚	2
风景如画	2
风波	2
风潮	2
风肃	2
风雨如磐	2
风骨	2
飘到	2
飘红	2
飙升	2
飞机票	2
飞翔	2
飞花	2
飞越	2
飞身	2
飞过去	2
飞马	2
食用	2
餐饮店	2
饥渴	2
饥荒	2
饥饿	2
饭菜	2
饭量	2
饮版	2
饰演	2
饱含	2
饱和溶液	2
饿不死	2
馅饼	2
馆北	2
首回合	2
首堆	2
首家	2
首座	2
首日	2
首飞	2
首饰	2
香和甜	2
香皂	2
马亚	2
马克斯	2
马六甲海峡	2
马汉	2
马鞍山	2
驱使	2
驱动力	2
驻华大使	2
驻守	2
驻足	2
驼铃	2
驾车	2
骨子里	2
骨粉	2
骨质	2
高下	2
高中时代	2
高中英语	2
高于一切	2
高产	2
高堂	2
高声	2
高官	2
高定	2
高平	2
高报	2
高效率	2
高斯	2
高明	2
高材生	2
高档	2
高等	2
高精度	2
高耗能	2
高超音速	2
高转速	2
高速成长	2
高速路	2
高音	2
高风险	2
高高飘扬	2
高鼻梁	2
髯	2
鬼屋	2
魄力	2
魏凤	2
魔兽	2
魔幻	2
魔族	2
魔鬼	2
鱼刺	2
鱼眼	2
鱼饵	2
鲁什	2
鲁智深	2
鲁菜	2
鲁豫	2
鲍鱼	2
鸡头	2
鸡皮	2
鸭皮	2
鹅	2
鹏	2
鹧鸪	2
鹿班	2
鹿角	2
麝科	2
麦克马洪线	2
麦地	2
麦导	2
麦田圈	2
麦苗	2
麻烦事	2
麻花	2
麾下	2
黄土地	2
黄埔	2
黄山	2
黄岛	2
黄巾	2
黄昏	2
黄河路	2
黄玉	2
黄羊	2
黄赌毒	2
黄金时代	2
黄金档	2
黏性	2
黑云	2
黑压压	2
黑发人	2
黑夜	2
黑头	2
黑恶势力	2
黑洞	2
黑海	2
默克尔	2
默萨	2
鼎	2
鼎力支持	2
鼓浪屿	2
鼠	2
鼻涕	2
鼻祖	2
鼻血	2
鼻音	2
齐鲁	2
齐鸣	2
齿印	2
龙卷风	2
龙牡	2
龙虾	2
龚某	2
２	2
５	2
Ｅ	2
Ｍ	2
""""	1
++	1
.0	1
0.005	1
0.01	1
0.08	1
0.09	1
0.10	1
0.1347	1
0.27	1
0.28	1
0.38	1
0.39	1
0.57	1
0.8	1
0.98	1
001	1
003	1
008	1
009	1
020.00	1
0325	1
044.00	1
050.00	1
053.00	1
054.00	1
062.00	1
067.00	1
069.44	1
0738	1
078.00	1
082.00	1
096.00	1
1.02	1
1.1	1
1.15	1
1.2014	1
1.2018	1
1.2019	1
1.25	1
1.27	1
1.31	1
1.34	1
1.42	1
1.48	1
1.49	1
1.63	1
1.83	1
1.95	1
10.5	1
10000	1
10029	1
1004558	1
1005603	1
1005817	1
1006875	1
1010	1
1017	1
1024	1
1035	1
1041	1
1043	1
105	1
106407.63	1
1080	1
10800	1
10820	1
1094	1
109643	1
11.4	1
11.5	1
110182	1
111	1
11111111	1
1118100	1
112	1
113	1
1131	1
1133	1
114	1
115	1
1150	1
116	1
116.1	1
118	1
12.3	1
12.5	1
12009	1
121	1
121.6	1
1211	1
12122	1
1215	1
1215.25	1
1226	1
12306	1
1232	1
1234123	1
1234567	1
123456784	1
123565.17	1
1238	1
124	1
12404	1
12446.7	1
12474	1
1250	1
126	1
12605	1
1262	1
12734	1
128.00	1
1291800	1
129410	1
1295	1
13.3333333333	1
13.34	1
13.4	1
13.5	1
13.6	1
13.9	1
130000	1
1314	1
1337	1
1351	1
1357.4	1
136	1
1361	1
1363	1
13657	1
138.2	1
1383	1
1386	1
139.5	1
14.3	1
14.7	1
141	1
141.51	1
1418	1
142	1
142446.7	1
1437	1
145.2	1
148.7	1
1481	1
14994	1
15.2	1
15.5	1
15.8	1
153.8	1
154	1
154.3	1
1550	1
1557	1
157	1
158	1
15818	1
1582	1
159	1
16.2	1
16.3	1
16000	1
161	1
1628	1
163	1
1635	1
164	1
165	1
1663	1
169	1
17.5	1
17.6	1
17.64	1
17.8	1
17039363	1
17079	1
17157.54	1
1724	1
1733	1
1737	1
1740	1
1750	1
1757	1
176	1
1766	1
1769	1
177	1
1770	1
1789	1
18.3	1
18.38	1
18.5	1
1804	1
181	1
1817	1
1824	1
1833	1
18400	1
1844	1
1845	1
1849	1
185	1
1854	1
1856	1
1867	1
1873	1
188	1
188.2	1
189	1
1892	1
1894062.5	1
1898	1
19.1	1
19.95	1
1903	1
1903040.42	1
19074.9	1
1910	1
1912	1
192	1
1925	1
1927	1
1929	1
193	1
1930	1
1931	1
1934	1
1937	1
1943	1
1944	1
1945	1
1946	1
1948.75	1
19555.7	1
1967	1
1968	1
1969	1
197	1
1971	1
1976	1
1979	1
1980	1
19800	1
199	1
2.08	1
2.15	1
2.2018	1
2.24	1
2.27	1
2.28	1
2.36	1
2.37	1
2.39	1
2.44	1
2.72	1
2.76	1
2.8	1
2.85	1
2.93	1
20.2	1
20.4	1
20082200	1
2012.934	1
2013023	1
2013024	1
2026	1
20332	1
2047	1
205	1
205.00	1
2050	1
2055	1
206	1
206.5	1
2070609.33	1
2092	1
2097	1
2099	1
21.3	1
21.9	1
210	1
212	1
2143	1
215	1
2152500	1
217	1
218	1
218908	1
2192	1
22.2	1
22.8	1
22.9	1
2200	1
22000	1
2207.5	1
223832.5	1
225	1
226	1
2266	1
228	1
23.4	1
23.45	1
23.7	1
23.9	1
230.00	1
233	1
2330	1
2340	1
239	1
24.5	1
24.88	1
2419.964	1
243	1
2437	1
2438	1
244	1
2441	1
246	1
2480	1
25.1	1
25.2	1
25.4	1
251	1
25418	1
255	1
2599	1
26.9	1
260955	1
262	1
2639	1
265	1
2650	1
26774	1
268.36	1
269	1
26973	1
27.8	1
27.9	1
2705	1
271	1
2748	1
277	1
2782	1
279.00	1
28.5	1
28.6	1
28.7	1
281	1
28252	1
28317	1
283533.2	1
284	1
2875	1
288	1
2880	1
2886	1
2899	1
29.5	1
29.8	1
292	1
29251	1
2950	1
298	1
2985	1
2996537.06	1
3.0	1
3.2017	1
3.26	1
3.32	1
3.321.2	1
3.6	1
3.60	1
3.7	1
3.710	1
3.9	1
30.7	1
301	1
304	1
30534	1
30600	1
3073	1
3077	1
308471.2	1
3099	1
31.8	1
310	1
310275	1
3118	1
312	1
3122.28	1
314	1
3150	1
317	1
318	1
319	1
319323.6	1
3199	1
31992	1
32.9	1
320	1
320000	1
32500	1
325303	1
327	1
32933.33	1
33.7	1
333.50	1
333628.5	1
334	1
334071.1	1
335419.6	1
337472.6	1
337715.3	1
337907.5	1
338019.1	1
338217.8	1
3387	1
339.00	1
341	1
3420	1
343	1
344	1
345	1
346.00	1
349	1
35.5	1
352	1
353	1
354	1
356	1
357	1
359	1
359.6	1
36.3	1
36.6	1
365.00	1
3679	1
369	1
37.7	1
37.9	1
3714	1
373	1
373.00	1
376	1
38164	1
387	1
38711	1
388	1
39.3	1
3900	1
392	1
3926	1
3927	1
394	1
397	1
399.27	1
4.02	1
4.15	1
4.19	1
4.2017	1
4.3	1
4.7	1
4.91	1
40.6	1
40.8	1
40000	1
401.00	1
41.3	1
410	1
410.00	1
412.00	1
4125	1
4150	1
4231	1
43.5	1
4300	1
436.00	1
438	1
439	1
4400	1
440582198609145817	1
4411	1
4432	1
446.80	1
447	1
448	1
45.3	1
45.51	1
4500	1
45000	1
451	1
454	1
459	1
46.5	1
46.9	1
4600	1
4679	1
470.00	1
47000	1
472.58	1
4756	1
48.8	1
48.95	1
480	1
480.00	1
48000	1
484	1
49.3	1
49.6	1
493565	1
497180	1
4980	1
4S店	1
5.0	1
5.15	1
5.2017	1
5.22	1
5.225	1
5.23	1
5.4	1
5.9	1
5.95	1
503.00	1
5041	1
505	1
507.00	1
5076	1
509531232	1
512.00	1
515192979	1
518	1
519	1
52.6	1
520	1
521	1
524339768	1
525467084	1
527603107	1
534	1
5371.5	1
5376	1
54.7	1
54.9	1
540.00	1
541	1
544	1
547	1
5474	1
551	1
557	1
56.2	1
5646	1
5659	1
5699	1
57.5	1
57.6	1
570	1
570.00	1
5741.8	1
577	1
5776	1
58.5	1
580	1
5835	1
584	1
5856354.16	1
588.00	1
590	1
5975	1
6.25	1
6.4	1
6.67	1
60.4	1
6003	1
6044	1
6050	1
608	1
608.38	1
6080	1
618	1
6199	1
62...	1
620	1
6201	1
6214880010005159	1
6230357	1
6254140	1
628	1
6281260	1
6285171	1
6290452	1
637.00	1
638.00	1
64.6	1
64.7	1
6514	1
654	1
656	1
6600	1
662.00	1
6667	1
67.8	1
6700	1
68.5	1
680	1
680.00	1
6800	1
681	1
6872	1
69.2	1
691	1
691.00	1
69697	1
7.	1
7.21	1
7.3	1
7.9	1
7001	1
707.00	1
71.2	1
7100	1
711	1
712	1
716	1
72.6	1
7298.338	1
73.8	1
732.00	1
7320	1
734.00	1
74.4	1
7472	1
7525.2	1
754	1
7548.42	1
765	1
7672	1
774.00	1
777	1
78.9	1
7847	1
79	1
791	1
792.00	1
795	1
7952	1
797	1
8.2	1
8.3	1
8.4	1
8.7	1
8.8	1
8.9	1
800.00	1
8007	1
8008100877	1
8015	1
802.00	1
8023	1
8068	1
8071	1
808.1	1
8124	1
8153	1
816	1
819	1
8197	1
82.55	1
82.6	1
820	1
82248	1
830	1
83697199	1
83968144	1
83989524	1
84.49	1
84.86	1
84.9	1
840	1
8400	1
841	1
841.00	1
84420116	1
847	1
848	1
85015525	1
85015526	1
853.00	1
8531	1
855.00	1
85600	1
859.20	1
863	1
87.5	1
8700	1
8703	1
877	1
88.2	1
88.5	1
884	1
890.00	1
8912	1
894.00	1
895.00	1
8988	1
9.0	1
9.2	1
9.42	1
9.67	1
9.8	1
9.9	1
905	1
911	1
913.00	1
92.22	1
924	1
93.53	1
93.8	1
9300	1
94	1
94.4	1
94.5	1
940	1
943.50	1
9431.5	1
9472	1
948.80	1
9500	1
957.00	1
96.1	1
96.77	1
960.00	1
9798	1
98.7	1
98.93	1
9800	1
9836	1
99.31	1
99.5	1
99.7	1
99.80	1
99.82	1
9942	1
996	1
997	1
997.00	1
A300	1
A340	1
A350	1
A43	1
A55	1
ABB	1
ACC	1
ADB	1
ADHD	1
AM	1
AMERICAN	1
ANCO	1
AO	1
ARJ21	1
ASA	1
ASPO	1
ASR	1
ASSOCIATION	1
ATAT	1
ATM	1
Adelson	1
Alister	1
AlphaGo	1
AmlogicT9624	1
Android	1
Animals	1
Apple	1
Armani	1
Asia	1
Awakenings	1
A型	1
B2B	1
B2C	1
BAZZAR	1
BBB	1
BF	1
BIANGBIANG	1
BIM	1
BK	1
BL	1
BLE	1
BOM	1
BP	1
BSG	1
BYD	1
Bape	1
Bluetooth	1
Bousaba	1
Brainbank	1
Buffalo	1
B型	1
C919	1
CAT	1
CATTI	1
CDAB	1
CES	1
CFDA	1
CGTN	1
CL	1
CO	1
COE	1
COSMOPOLITAN	1
CPTPP	1
CV	1
Calvin	1
Cam	1
Can	1
Cannot	1
Catch	1
Cheap	1
Chen	1
Childe	1
Chloe	1
Christopher	1
Combination	1
Concert	1
Contiki	1
DA	1
DB	1
DB4o	1
DC	1
DCC	1
DHL	1
DIMS	1
DKNY	1
DLNA	1
DOI	1
DOS	1
DR2	1
DREAMCAR	1
Dad	1
Deep	1
Del	1
Derwent	1
Dires	1
Do	1
Donald	1
Dual	1
EASA	1
EC	1
ECD	1
ECos	1
EF	1
ELLE	1
ELSA	1
EN	1
EO	1
ER	1
ETF180	1
EXIT	1
Endnote	1
Ensemble	1
Eric	1
Exciting	1
Eye	1
F0	1
F2F	1
F32	1
FAA	1
FBI	1
FDDB	1
FEFA	1
FIatLux	1
Faddy	1
Faithworthy	1
Feature	1
Felix	1
Focus	1
Foucault	1
Frimpong	1
Futuramic	1
GAHAFAL	1
GAP	1
GB	1
GDP1	1
GIRL	1
GO	1
GPI	1
GUAN	1
Galliano	1
Garbbana	1
Garfield	1
Ge	1
GoogleprotobuforFacebookthrift	1
Gordon	1
Grace	1
Graham	1
H5	1
HCI	1
HDMI	1
HDMI2	1
HDR10	1
HLG	1
HO	1
HONG	1
HR	1
HTC	1
HTC8000	1
HUI	1
HUO	1
Habilitation	1
Hargreaves	1
Harper	1
Here	1
Hiditon	1
Hilfiger	1
Hip	1
Hiphop	1
Histcite	1
ICP	1
ICU	1
IC卡	1
ID	1
IN	1
IPHONE	1
IPOD	1
IPROVE	1
ITC	1
IUCr	1
InSites	1
Inner	1
Inspec	1
Instergram	1
Iris	1
Ivy	1
JAVA	1
Jason	1
Javanee	1
Jil	1
Jill	1
Jonathan	1
Jony	1
Joseph	1
Journey	1
Jump	1
Junior	1
KFC	1
KPIAPOKFC	1
Kane	1
Kant	1
Kbps	1
Kdevelop	1
Ke	1
Kitty	1
Klein	1
L1	1
LDS	1
LLO	1
LP	1
Landeconomy	1
Laurent	1
Let	1
Lim	1
Linc	1
Linux2	1
Lo	1
M020	1
MADE	1
MADEIN	1
MEC	1
MEDLINE	1
MFA	1
MITCamera	1
MIYMYBAT	1
ML	1
MOSEFT	1
MOSFET	1
Madam	1
Maguire	1
MarcJacobs	1
Marketing	1
Maxmara	1
McQueen	1
Me	1
Memory	1
Mess	1
Michael	1
Michel	1
Minimalism	1
MircoUSB	1
MonoDevelop	1
Motion	1
Musa	1
My	1
NA1	1
NF	1
NFC	1
NFR	1
NIKE	1
NO2036309	1
Na1	1
NetBean	1
NewProject	1
Noten	1
OE	1
ONE	1
OTT	1
OUO	1
Onebook	1
Online	1
Oracle	1
Oswald	1
P	1
P2P	1
PB3O	1
PGC	1
PLA	1
POS	1
PREPPY	1
PRP	1
PSP	1
PSYCHIATRIC	1
Pad	1
Parallax	1
PhD	1
Pharal	1
Philip	1
Photo	1
Photoshop	1
Phuket	1
PlanB	1
PlexVR	1
PostProcessing	1
Prada	1
Pre	1
Python	1
Q1	1
Q9	1
QQ号	1
QT	1
Qos	1
Query	1
R2	1
RAINMAN	1
RDBMS	1
RED	1
RH	1
RNM	1
RO	1
ROLLING	1
ROU	1
RSVP	1
RSdt	1
Raise	1
Realistic	1
Realtek	1
RedHat	1
Remember	1
Robinson	1
Rolling	1
SAT	1
SCDIE	1
SDR	1
SEC	1
SIFT	1
SMG	1
SMP	1
SNS	1
SNSGame	1
SP	1
SPSS	1
SR	1
SSCI	1
STT	1
SURF	1
Sa	1
Sarah	1
School	1
Scopus	1
Sense	1
Show	1
Sister	1
Skyeye	1
Solution	1
Sorry	1
Spengler	1
Sunshine	1
Swift	1
Synchronization	1
Systems	1
T001	1
T37	1
T38	1
T54	1
TCP	1
TV	1
Taka	1
Take	1
Taylor	1
Ted	1
Tiki	1
Tim	1
TinyOS	1
Tobey	1
Tommy	1
Tropez	1
Trump	1
T台	1
T恤	1
UA	1
UDP	1
UG	1
UML	1
US	1
USB	1
UX	1
Up	1
VBPANO	1
VBPano	1
VCD	1
VIE	1
VM	1
VOGUE	1
VPU	1
VRConcert	1
VRDome	1
Van	1
Vere	1
View	1
Virtual	1
Visvim	1
WAI	1
WCG	1
WPS	1
WPS2000	1
WQ	1
WWDC	1
Wang	1
We	1
Whei	1
When	1
Wifi	1
Will	1
Woolfson	1
World	1
Worldsvr	1
